transaction_id,sender_id,receiver_id,amount,timestamp,is_flagged,is_fraud
TXN1000683,ACC5076,ACC4707,5522.8,2024-09-07 17:56:00,1,0
TXN1000684,ACC9246,ACC6015,13251.93,2024-05-01 14:53:00,1,1
TXN1000685,ACC5764,ACC8469,4068.25,2024-09-03 00:05:00,0,0
TXN1000686,ACC3192,ACC6615,4238.64,2024-12-22 22:29:00,0,0
TXN1000687,ACC7609,ACC1313,1642.38,2024-06-15 07:53:00,0,0
TXN1000688,ACC4460,ACC1359,7337.37,2024-05-03 01:13:00,0,0
TXN1000689,ACC1612,ACC7147,1035.39,2024-07-05 06:14:00,0,0
TXN1000690,ACC1785,ACC2771,1955.44,2024-01-15 09:00:00,1,1
TXN1000691,ACC8279,ACC7230,2770.72,2024-03-30 23:58:00,0,0
TXN1000692,ACC3508,ACC4366,3542.42,2024-01-07 18:36:00,0,0
TXN1000693,ACC9524,ACC5423,1388.06,2024-04-09 21:06:00,0,0
TXN1000694,ACC9381,ACC2928,609.92,2024-07-24 20:39:00,1,0
TXN1000695,ACC4254,ACC4272,4716.0,2024-07-10 12:09:00,0,0
TXN1000696,ACC6864,ACC7713,1702.82,2024-08-03 01:38:00,0,0
TXN1000697,ACC4402,ACC8875,4352.27,2024-08-28 17:43:00,1,0
TXN1000698,ACC2458,ACC2809,838.32,2024-12-25 19:05:00,1,0
TXN1000699,ACC9383,ACC2229,3280.61,2024-03-14 18:10:00,0,0
TXN1000700,ACC8483,ACC5850,3802.74,2024-07-11 07:55:00,1,0
TXN1000701,ACC3862,ACC1646,266.07,2024-07-30 14:01:00,0,0
TXN1000702,ACC7979,ACC2898,2051.92,2024-03-10 04:13:00,0,0
TXN1000703,ACC1158,ACC3267,721.75,2024-05-04 03:55:00,0,0
TXN1000704,ACC5395,ACC2522,327.36,2024-09-28 08:02:00,0,0
TXN1000705,ACC7566,ACC7557,23006.01,2024-11-28 10:35:00,0,0
TXN1000706,ACC8835,ACC7909,1945.65,2024-05-01 10:40:00,0,0
TXN1000707,ACC1960,ACC3611,8300.35,2024-03-16 12:31:00,0,0
TXN1000708,ACC8178,ACC3969,1469.44,2024-10-03 12:37:00,0,0
TXN1000709,ACC3140,ACC8914,5720.71,2024-12-21 10:33:00,0,0
TXN1000710,ACC1753,ACC2037,7140.33,2024-07-09 12:00:00,1,0
TXN1000711,ACC9598,ACC4669,4527.23,2024-09-03 08:13:00,0,0
TXN1000712,ACC2560,ACC8091,3189.28,2024-06-30 00:11:00,0,0
TXN1000713,ACC7305,ACC3435,2653.79,2024-02-09 17:36:00,1,1
TXN1000714,ACC9283,ACC8688,2145.22,2024-12-27 01:20:00,1,0
TXN1000715,ACC9055,ACC6253,13262.78,2024-06-24 09:53:00,0,0
TXN1000716,ACC9305,ACC4648,8878.04,2024-10-02 17:10:00,0,0
TXN1000717,ACC8521,ACC8277,16765.88,2024-11-22 07:05:00,0,0
TXN1000718,ACC6178,ACC2944,663.64,2024-12-28 04:13:00,1,0
TXN1000719,ACC7609,ACC7755,6562.76,2024-01-27 02:12:00,1,0
TXN1000720,ACC2489,ACC5990,13930.64,2024-05-30 14:59:00,0,0
TXN1000721,ACC6584,ACC6953,999.78,2024-02-09 12:31:00,0,0
TXN1000722,ACC6439,ACC8751,344.05,2024-09-21 13:01:00,1,0
TXN1000723,ACC4633,ACC1035,6756.97,2024-09-05 13:38:00,0,0
TXN1000724,ACC5783,ACC9973,4272.14,2024-09-29 06:12:00,1,0
TXN1000725,ACC3689,ACC9067,9220.39,2024-04-12 06:31:00,0,0
TXN1000726,ACC7704,ACC2752,752.79,2024-07-04 04:01:00,0,0
TXN1000727,ACC7437,ACC4532,7930.25,2024-11-28 19:27:00,0,0
TXN1000728,ACC6536,ACC2765,1125.9,2024-10-28 19:23:00,1,1
TXN1000729,ACC3018,ACC8381,893.58,2024-11-29 01:25:00,0,0
TXN1000730,ACC3205,ACC9172,897.22,2024-01-04 03:48:00,1,0
TXN1000731,ACC8091,ACC8912,8425.52,2024-05-09 00:50:00,0,0
TXN1000732,ACC3103,ACC2696,5471.07,2024-10-09 02:24:00,0,0
TXN1000733,ACC6273,ACC9259,3701.88,2024-10-07 02:28:00,0,0
TXN1000734,ACC5067,ACC5482,2222.31,2024-10-16 17:16:00,0,0
TXN1000735,ACC8419,ACC3185,10486.01,2024-04-10 14:52:00,0,0
TXN1000736,ACC9393,ACC5897,2491.56,2024-08-16 13:59:00,0,0
TXN1000737,ACC4560,ACC4291,8480.41,2024-06-01 16:59:00,0,0
TXN1000738,ACC6657,ACC3173,2891.37,2024-05-09 11:30:00,0,0
TXN1000739,ACC6281,ACC2890,2365.6,2024-09-13 11:48:00,0,0
TXN1000740,ACC7839,ACC9747,3105.81,2024-07-27 04:57:00,0,0
TXN1000741,ACC1209,ACC9564,1793.23,2024-03-18 12:42:00,1,1
TXN1000742,ACC1927,ACC4275,6883.89,2024-07-13 09:47:00,0,0
TXN1000743,ACC5695,ACC5105,3493.01,2024-04-16 15:01:00,0,0
TXN1000744,ACC5835,ACC4342,1321.21,2024-01-24 12:35:00,0,0
TXN1000745,ACC4675,ACC7371,11491.7,2024-06-22 00:16:00,0,0
TXN1000746,ACC5712,ACC1769,2421.66,2024-10-04 20:38:00,0,0
TXN1000747,ACC6122,ACC1881,3921.41,2024-01-10 10:35:00,0,0
TXN1000748,ACC8259,ACC4695,11847.48,2024-09-24 18:44:00,0,0
TXN1000749,ACC4218,ACC4170,4894.0,2024-08-02 05:07:00,0,0
TXN1000750,ACC2220,ACC4063,621.57,2024-05-06 13:17:00,1,0
TXN1000751,ACC1665,ACC8020,14053.08,2024-07-22 05:50:00,0,0
TXN1000752,ACC5178,ACC1092,4940.38,2024-08-28 17:00:00,0,0
TXN1000753,ACC1654,ACC3518,2039.13,2024-08-22 22:22:00,0,0
TXN1000754,ACC5934,ACC9037,749.88,2024-09-17 17:59:00,1,1
TXN1000755,ACC9608,ACC4603,7900.01,2024-05-13 21:20:00,0,0
TXN1000756,ACC3611,ACC7814,4838.88,2024-10-20 18:13:00,0,0
TXN1000757,ACC4495,ACC6437,3812.07,2024-08-29 01:48:00,0,0
TXN1000758,ACC9691,ACC8780,11216.52,2024-01-07 09:51:00,0,0
TXN1000759,ACC4937,ACC4994,7769.95,2024-01-30 00:54:00,0,0
TXN1000760,ACC2857,ACC7322,822.46,2024-07-05 20:14:00,0,0
TXN1000761,ACC9468,ACC7143,1867.81,2024-11-20 10:40:00,0,0
TXN1000762,ACC4154,ACC6248,1428.35,2024-02-29 23:05:00,0,0
TXN1000763,ACC9814,ACC9736,6811.84,2024-01-06 08:06:00,0,0
TXN1000764,ACC4492,ACC7950,170.54,2024-03-16 16:15:00,0,0
TXN1000765,ACC8130,ACC2181,4218.57,2024-04-21 23:03:00,1,1
TXN1000766,ACC1620,ACC2433,7187.07,2024-02-23 08:06:00,1,1
TXN1000767,ACC2154,ACC4729,10468.34,2024-07-07 08:12:00,0,0
TXN1000768,ACC7626,ACC8094,2093.37,2024-08-18 09:33:00,1,1
TXN1000769,ACC9762,ACC1096,8609.04,2024-02-16 01:09:00,0,0
TXN1000770,ACC2189,ACC6860,586.22,2024-03-18 06:51:00,0,0
TXN1000771,ACC2417,ACC5612,9368.72,2024-11-14 16:56:00,0,0
TXN1000772,ACC1504,ACC8765,681.9,2024-04-23 19:57:00,0,0
TXN1000773,ACC7406,ACC9941,2531.57,2024-08-02 19:07:00,0,0
TXN1000774,ACC7113,ACC1182,7980.03,2024-04-12 22:41:00,1,0
TXN1000775,ACC7456,ACC9800,812.11,2024-03-02 23:41:00,0,0
TXN1000776,ACC6633,ACC4469,1301.97,2024-10-27 11:39:00,0,0
TXN1000777,ACC3333,ACC3637,6405.22,2024-05-13 23:30:00,0,0
TXN1000778,ACC4183,ACC2877,6365.48,2024-05-12 01:27:00,0,0
TXN1000779,ACC1891,ACC9992,5124.22,2024-12-01 21:11:00,1,0
TXN1000780,ACC2103,ACC5107,5920.01,2024-03-12 12:12:00,0,0
TXN1000781,ACC6420,ACC6851,3912.35,2024-04-03 08:43:00,0,0
TXN1000782,ACC5671,ACC2143,1450.42,2024-05-20 21:37:00,0,0
TXN1000783,ACC6008,ACC3496,2120.92,2024-09-22 09:59:00,0,0
TXN1000784,ACC3762,ACC1079,1002.01,2024-08-16 01:49:00,0,0
TXN1000785,ACC8145,ACC5533,11954.38,2024-09-18 18:28:00,0,0
TXN1000786,ACC8863,ACC8583,4378.05,2024-11-20 07:11:00,0,0
TXN1000787,ACC2783,ACC3879,2561.23,2024-02-29 16:35:00,0,0
TXN1000788,ACC3293,ACC9824,3099.54,2024-05-23 00:53:00,0,0
TXN1000789,ACC2252,ACC2235,14714.12,2024-01-14 13:35:00,0,0
TXN1000790,ACC7637,ACC4485,832.35,2024-01-27 16:36:00,0,0
TXN1000791,ACC9842,ACC8734,4412.22,2024-04-18 05:32:00,0,0
TXN1000792,ACC5767,ACC3193,3524.97,2024-12-04 09:14:00,1,0
TXN1000793,ACC6961,ACC9227,4726.72,2024-01-08 17:06:00,0,0
TXN1000794,ACC3717,ACC9423,91.38,2024-04-12 05:09:00,0,0
TXN1000795,ACC3395,ACC8921,10283.47,2024-09-18 06:24:00,1,1
TXN1000796,ACC4796,ACC2029,13449.94,2024-07-11 11:58:00,1,0
TXN1000797,ACC4387,ACC9485,4163.58,2024-09-20 01:19:00,0,0
TXN1000798,ACC1760,ACC1653,5964.35,2024-08-23 23:33:00,0,0
TXN1000799,ACC5480,ACC5314,12787.35,2024-05-06 14:14:00,0,0
TXN1000800,ACC2275,ACC9465,6141.99,2024-07-02 04:47:00,0,0
TXN1000801,ACC9460,ACC7649,827.55,2024-09-13 23:20:00,0,0
TXN1000802,ACC8898,ACC1108,4293.51,2024-04-11 04:38:00,0,0
TXN1000803,ACC9430,ACC5600,4666.1,2024-06-03 00:31:00,0,0
TXN1000804,ACC2938,ACC4773,2759.37,2024-10-28 21:53:00,0,0
TXN1000805,ACC8889,ACC8844,6667.45,2024-12-14 19:30:00,0,0
TXN1000806,ACC7732,ACC1367,13618.38,2024-06-26 10:26:00,1,1
TXN1000807,ACC3639,ACC3207,12989.38,2024-01-29 12:54:00,0,0
TXN1000808,ACC3725,ACC5231,2996.82,2024-05-11 02:23:00,0,0
TXN1000809,ACC1305,ACC5644,600.89,2024-03-03 10:33:00,0,0
TXN1000810,ACC8723,ACC8891,20945.87,2024-05-04 04:52:00,0,0
TXN1000811,ACC3338,ACC3979,9128.59,2024-07-11 14:50:00,0,0
TXN1000812,ACC8429,ACC2127,665.73,2024-06-16 08:17:00,0,0
TXN1000813,ACC1271,ACC4315,12681.54,2024-11-01 16:26:00,0,0
TXN1000814,ACC3906,ACC8796,10197.12,2024-01-29 10:12:00,0,0
TXN1000815,ACC2925,ACC2526,3657.76,2024-12-17 03:46:00,0,0
TXN1000816,ACC9835,ACC1019,4473.57,2024-11-10 04:57:00,0,0
TXN1000817,ACC1711,ACC9680,2545.82,2024-11-08 08:33:00,0,0
TXN1000818,ACC7246,ACC6742,281.59,2024-03-12 03:43:00,0,0
TXN1000819,ACC4809,ACC2373,2041.32,2024-07-25 06:26:00,0,0
TXN1000820,ACC5223,ACC4096,8119.04,2024-01-04 23:35:00,0,0
TXN1000821,ACC9561,ACC2930,23.21,2024-01-06 05:43:00,0,0
TXN1000822,ACC6175,ACC7698,2028.57,2024-09-20 19:07:00,0,0
TXN1000823,ACC5155,ACC5281,2538.89,2024-11-04 10:16:00,0,0
TXN1000824,ACC7511,ACC4337,3854.42,2024-10-27 21:41:00,0,0
TXN1000825,ACC3928,ACC7065,12619.63,2024-12-18 06:19:00,0,0
TXN1000826,ACC6641,ACC7522,2125.89,2024-04-10 12:55:00,0,0
TXN1000827,ACC4764,ACC8317,2130.53,2024-04-27 19:34:00,0,0
TXN1000828,ACC6544,ACC1852,6687.54,2024-04-27 01:06:00,0,0
TXN1000829,ACC2492,ACC3381,3009.39,2024-12-09 11:00:00,0,0
TXN1000830,ACC2049,ACC5310,1271.91,2024-06-10 11:42:00,0,0
TXN1000831,ACC7296,ACC7564,3011.41,2024-07-27 14:24:00,0,0
TXN1000832,ACC3871,ACC9099,759.1,2024-11-15 15:35:00,1,1
TXN1000833,ACC9489,ACC5685,970.27,2024-05-21 19:26:00,1,1
TXN1000834,ACC9451,ACC4795,3449.44,2024-05-03 09:55:00,0,0
TXN1000835,ACC1004,ACC3579,2714.38,2024-03-04 05:41:00,0,0
TXN1000836,ACC6785,ACC7474,12316.46,2024-10-22 05:46:00,0,0
TXN1000837,ACC2124,ACC2477,2250.17,2024-07-26 03:53:00,0,0
TXN1000838,ACC6703,ACC6693,4344.51,2024-07-20 08:19:00,0,0
TXN1000839,ACC8450,ACC7618,5001.95,2024-01-04 09:17:00,0,0
TXN1000840,ACC2744,ACC2185,65.9,2024-08-02 06:25:00,1,0
TXN1000841,ACC9409,ACC5222,5446.34,2024-07-01 03:32:00,0,0
TXN1000842,ACC8923,ACC4985,980.29,2024-09-04 08:00:00,0,0
TXN1000843,ACC8548,ACC1448,16229.99,2024-12-16 23:02:00,1,0
TXN1000844,ACC4610,ACC4767,804.73,2024-08-17 21:47:00,0,0
TXN1000845,ACC9776,ACC1159,2677.51,2024-07-10 18:22:00,1,0
TXN1000846,ACC6603,ACC2245,446.07,2024-05-09 23:15:00,0,0
TXN1000847,ACC5408,ACC3994,28840.41,2024-05-18 11:25:00,0,0
TXN1000848,ACC4965,ACC5348,3487.73,2024-05-30 13:43:00,0,0
TXN1000849,ACC6833,ACC3555,4524.1,2024-03-18 16:31:00,1,0
TXN1000850,ACC9071,ACC1108,347.16,2024-01-31 18:36:00,0,0
TXN1000851,ACC6167,ACC9066,6930.68,2024-07-19 01:18:00,0,0
TXN1000852,ACC9374,ACC5591,1178.01,2024-10-16 17:26:00,0,0
TXN1000853,ACC1887,ACC9613,11416.57,2024-11-04 03:32:00,0,0
TXN1000854,ACC9232,ACC6689,1147.94,2024-10-13 16:42:00,0,0
TXN1000855,ACC8490,ACC2972,1057.85,2024-12-01 00:18:00,1,0
TXN1000856,ACC4452,ACC7216,186.17,2024-03-14 08:41:00,0,0
TXN1000857,ACC5254,ACC4066,3193.93,2024-07-10 09:37:00,0,0
TXN1000858,ACC6621,ACC6995,4160.22,2024-05-13 22:07:00,0,0
TXN1000859,ACC7099,ACC6981,339.83,2024-10-18 16:51:00,0,0
TXN1000860,ACC3148,ACC4744,7470.01,2024-03-13 17:21:00,0,0
TXN1000861,ACC8081,ACC7240,3019.17,2024-05-22 18:27:00,0,0
TXN1000862,ACC3450,ACC8749,3715.79,2024-01-08 02:15:00,0,0
TXN1000863,ACC9470,ACC9748,2905.91,2024-08-17 21:44:00,0,0
TXN1000864,ACC1781,ACC7527,2560.49,2024-03-13 01:42:00,1,0
TXN1000865,ACC5166,ACC8807,4100.82,2024-03-11 02:59:00,0,0
TXN1000866,ACC6914,ACC6903,843.52,2024-07-06 15:53:00,0,0
TXN1000867,ACC6752,ACC4259,1004.03,2024-05-07 02:17:00,0,0
TXN1000868,ACC6326,ACC9363,9894.75,2024-12-20 23:34:00,0,0
TXN1000869,ACC2284,ACC7243,14604.56,2024-07-27 15:21:00,0,0
TXN1000870,ACC3745,ACC6527,2336.51,2024-11-03 03:46:00,0,0
TXN1000871,ACC2168,ACC2296,1578.66,2024-04-27 23:08:00,0,0
TXN1000872,ACC5773,ACC5382,5164.12,2024-10-14 23:04:00,0,0
TXN1000873,ACC6950,ACC9535,2627.45,2024-11-23 21:21:00,0,0
TXN1000874,ACC1378,ACC3048,128.57,2024-06-19 20:24:00,0,0
TXN1000875,ACC2311,ACC4450,848.92,2024-05-01 12:58:00,1,0
TXN1000876,ACC8752,ACC9985,6293.42,2024-02-09 04:40:00,1,1
TXN1000877,ACC2363,ACC2702,5378.25,2024-07-10 02:41:00,1,0
TXN1000878,ACC7387,ACC6068,137.35,2024-06-16 00:17:00,0,0
TXN1000879,ACC3071,ACC3150,1254.96,2024-05-04 05:35:00,1,1
TXN1000880,ACC6328,ACC8801,1313.81,2024-12-06 04:47:00,0,0
TXN1000881,ACC5463,ACC9987,5572.07,2024-11-19 22:13:00,0,0
TXN1000882,ACC9835,ACC3900,99.54,2024-11-28 10:40:00,0,0
TXN1000883,ACC8126,ACC9576,549.68,2024-08-13 11:43:00,0,0
TXN1000884,ACC4721,ACC2467,8045.09,2024-11-17 18:04:00,0,0
TXN1000885,ACC3551,ACC5973,983.39,2024-01-08 16:28:00,1,1
TXN1000886,ACC3233,ACC6634,5288.5,2024-07-27 19:32:00,1,0
TXN1000887,ACC9059,ACC8816,1360.24,2024-08-06 04:04:00,1,1
TXN1000888,ACC5799,ACC4788,523.7,2024-01-06 06:08:00,0,0
TXN1000889,ACC8161,ACC7467,1393.1,2024-06-30 23:15:00,0,0
TXN1000890,ACC7385,ACC7199,6405.47,2024-06-09 15:07:00,0,0
TXN1000891,ACC4924,ACC9464,9679.18,2024-07-16 23:11:00,0,0
TXN1000892,ACC5404,ACC7765,8866.25,2024-05-16 21:32:00,0,0
TXN1000893,ACC5744,ACC2808,2530.71,2024-11-27 13:41:00,0,0
TXN1000894,ACC9060,ACC4076,5514.38,2024-08-21 11:39:00,1,1
TXN1000895,ACC9764,ACC1362,1146.97,2024-05-15 09:29:00,0,0
TXN1000896,ACC3048,ACC8183,1734.67,2024-01-06 23:22:00,0,0
TXN1000897,ACC9086,ACC4558,11332.99,2024-09-05 23:21:00,0,0
TXN1000898,ACC9165,ACC7084,65.44,2024-12-03 15:28:00,1,0
TXN1000899,ACC2314,ACC3393,446.94,2024-02-10 19:20:00,0,0
TXN1000900,ACC9899,ACC8702,1165.25,2024-05-12 05:45:00,0,0
TXN1000901,ACC7251,ACC1206,134.45,2024-03-29 19:25:00,0,0
TXN1000902,ACC7304,ACC8257,1001.02,2024-06-28 23:28:00,1,0
TXN1000903,ACC8550,ACC2539,4373.84,2024-05-31 18:52:00,0,0
TXN1000904,ACC6113,ACC6293,2735.93,2024-04-25 11:56:00,1,0
TXN1000905,ACC9534,ACC3001,11159.32,2024-07-03 10:57:00,0,0
TXN1000906,ACC6905,ACC1853,8503.48,2024-06-07 14:07:00,0,0
TXN1000907,ACC8113,ACC6316,2091.36,2024-01-11 23:19:00,0,0
TXN1000908,ACC2960,ACC7484,1501.63,2024-06-26 00:17:00,1,1
TXN1000909,ACC8786,ACC3539,2387.7,2024-09-27 10:39:00,0,0
TXN1000910,ACC9190,ACC2497,4461.59,2024-09-03 10:21:00,0,0
TXN1000911,ACC1983,ACC1979,1560.31,2024-09-15 21:07:00,0,0
TXN1000912,ACC2759,ACC3061,4892.81,2024-12-21 05:40:00,0,0
TXN1000913,ACC6690,ACC8187,2633.18,2024-05-20 12:18:00,1,1
TXN1000914,ACC3207,ACC5107,4015.34,2024-01-29 18:06:00,0,0
TXN1000915,ACC5828,ACC9892,2864.63,2024-12-22 20:58:00,0,0
TXN1000916,ACC6696,ACC6303,1744.0,2024-12-07 01:47:00,0,0
TXN1000917,ACC3627,ACC2128,14826.34,2024-04-22 21:15:00,0,0
TXN1000918,ACC9873,ACC7014,7211.27,2024-11-26 15:36:00,1,1
TXN1000919,ACC7210,ACC4039,754.77,2024-01-14 15:09:00,0,0
TXN1000920,ACC4912,ACC6254,10142.52,2024-02-16 02:58:00,0,0
TXN1000921,ACC7348,ACC4110,3341.6,2024-12-28 07:18:00,0,0
TXN1000922,ACC5638,ACC6285,11247.7,2024-10-25 09:51:00,1,0
TXN1000923,ACC9572,ACC2092,8043.57,2024-02-01 21:03:00,0,0
TXN1000924,ACC1512,ACC4310,2768.78,2024-03-18 22:55:00,1,0
TXN1000925,ACC7366,ACC9026,113.63,2024-07-05 08:51:00,1,1
TXN1000926,ACC2161,ACC1214,1564.5,2024-05-31 23:57:00,0,0
TXN1000927,ACC2310,ACC8668,3900.44,2024-02-14 04:48:00,0,0
TXN1000928,ACC7814,ACC7046,5018.49,2024-02-12 10:52:00,0,0
TXN1000929,ACC1666,ACC2153,1491.27,2024-08-09 07:07:00,1,1
TXN1000930,ACC9511,ACC2591,750.37,2024-03-14 17:02:00,0,0
TXN1000931,ACC4104,ACC4164,9006.94,2024-06-30 03:26:00,0,0
TXN1000932,ACC7802,ACC2728,20803.12,2024-09-17 15:51:00,0,0
TXN1000933,ACC7997,ACC2705,3729.47,2024-05-01 11:12:00,0,0
TXN1000934,ACC9268,ACC6529,941.77,2024-04-25 04:20:00,0,0
TXN1000935,ACC6772,ACC6163,1589.38,2024-08-24 09:44:00,0,0
TXN1000936,ACC8054,ACC6299,92.81,2024-06-24 06:55:00,0,0
TXN1000937,ACC5162,ACC6898,12284.44,2024-11-25 10:19:00,0,0
TXN1000938,ACC1567,ACC5660,626.41,2024-01-12 20:54:00,0,0
TXN1000939,ACC5945,ACC1107,4296.2,2024-08-06 16:42:00,0,0
TXN1000940,ACC6159,ACC1355,1601.41,2024-07-19 22:42:00,0,0
TXN1000941,ACC3534,ACC2544,4039.18,2024-01-28 11:29:00,0,0
TXN1000942,ACC5341,ACC7014,5269.44,2024-06-30 22:33:00,0,0
TXN1000943,ACC2505,ACC7550,8852.2,2024-06-07 07:59:00,0,0
TXN1000944,ACC8905,ACC3832,1156.01,2024-12-21 13:14:00,0,0
TXN1000945,ACC2562,ACC5921,55.28,2024-01-28 05:06:00,0,0
TXN1000946,ACC2285,ACC1916,736.04,2024-08-31 11:52:00,0,0
TXN1000947,ACC7824,ACC2974,11513.86,2024-06-14 02:10:00,0,0
TXN1000948,ACC1187,ACC7266,10353.01,2024-02-09 09:57:00,1,0
TXN1000949,ACC9846,ACC3450,4549.22,2024-08-25 23:47:00,0,0
TXN1000950,ACC1827,ACC7436,4587.92,2024-11-20 11:42:00,0,0
TXN1000951,ACC2475,ACC4638,5468.67,2024-11-10 12:37:00,0,0
TXN1000952,ACC3165,ACC6507,964.11,2024-03-01 02:34:00,0,0
TXN1000953,ACC9980,ACC7540,12291.05,2024-07-10 04:31:00,0,0
TXN1000954,ACC3136,ACC3209,2713.05,2024-12-16 04:43:00,0,0
TXN1000955,ACC4212,ACC9589,2415.55,2024-06-28 07:27:00,0,0
TXN1000956,ACC8046,ACC6298,3658.58,2024-03-06 05:46:00,0,0
TXN1000957,ACC6984,ACC6706,240.52,2024-05-18 17:02:00,0,0
TXN1000958,ACC1396,ACC5994,909.31,2024-05-03 05:57:00,0,0
TXN1000959,ACC8245,ACC3389,6697.7,2024-11-16 17:39:00,1,1
TXN1000960,ACC4271,ACC7124,432.14,2024-04-23 14:08:00,0,0
TXN1000961,ACC2841,ACC1893,4621.01,2024-06-25 23:34:00,0,0
TXN1000962,ACC5713,ACC1225,1407.5,2024-09-06 23:06:00,1,0
TXN1000963,ACC8373,ACC8719,2465.71,2024-01-17 13:33:00,0,0
TXN1000964,ACC4471,ACC4339,1703.26,2024-07-07 08:22:00,0,0
TXN1000965,ACC3315,ACC1301,2197.74,2024-10-01 05:40:00,0,0
TXN1000966,ACC1712,ACC5185,6347.82,2024-05-04 00:33:00,1,1
TXN1000967,ACC5444,ACC1869,1762.86,2024-12-04 13:46:00,1,0
TXN1000968,ACC7367,ACC5445,4178.22,2024-09-19 07:17:00,1,0
TXN1000969,ACC7332,ACC4787,3231.8,2024-10-04 05:14:00,0,0
TXN1000970,ACC6168,ACC8940,5448.33,2024-03-05 02:16:00,0,0
TXN1000971,ACC8503,ACC1352,13809.61,2024-01-29 22:43:00,0,0
TXN1000972,ACC6465,ACC9027,6594.53,2024-10-13 11:09:00,1,0
TXN1000973,ACC6765,ACC6822,1209.98,2024-08-08 03:32:00,0,0
TXN1000974,ACC9212,ACC5519,158.4,2024-02-15 03:41:00,0,0
TXN1000975,ACC1482,ACC5590,1520.85,2024-06-13 06:20:00,0,0
TXN1000976,ACC3248,ACC2438,4520.3,2024-10-05 07:33:00,0,0
TXN1000977,ACC4726,ACC7837,263.98,2024-06-24 00:36:00,0,0
TXN1000978,ACC6118,ACC6395,3429.53,2024-11-23 01:48:00,0,0
TXN1000979,ACC3270,ACC9869,4542.14,2024-05-27 07:37:00,0,0
TXN1000980,ACC9582,ACC3215,2034.16,2024-11-09 03:55:00,0,0
TXN1000981,ACC3378,ACC3589,7368.25,2024-08-19 04:38:00,1,1
TXN1000982,ACC2939,ACC4016,563.59,2024-08-19 06:25:00,0,0
TXN1000983,ACC1483,ACC6221,390.55,2024-10-28 11:52:00,0,0
TXN1000984,ACC5485,ACC3489,6513.24,2024-05-16 20:22:00,0,0
TXN1000985,ACC5372,ACC4783,3420.85,2024-06-18 01:41:00,1,0
TXN1000986,ACC2302,ACC8808,5830.21,2024-04-07 15:20:00,0,0
TXN1000987,ACC7126,ACC4014,2853.12,2024-10-09 03:21:00,0,0
TXN1000988,ACC4166,ACC4707,1414.48,2024-01-24 11:15:00,0,0
TXN1000989,ACC5421,ACC7767,8549.12,2024-06-11 01:25:00,0,0
TXN1000990,ACC4351,ACC2083,8032.61,2024-05-08 22:39:00,0,0
TXN1000991,ACC9027,ACC6323,5932.24,2024-11-29 04:10:00,0,0
TXN1000992,ACC1685,ACC7232,1588.27,2024-08-15 20:16:00,0,0
TXN1000993,ACC9784,ACC9605,4460.8,2024-01-29 01:02:00,0,0
TXN1000994,ACC1694,ACC5025,2239.05,2024-10-15 01:48:00,1,0
TXN1000995,ACC7347,ACC9456,480.25,2024-02-05 21:30:00,0,0
TXN1000996,ACC5989,ACC5684,12463.5,2024-12-01 22:37:00,0,0
TXN1000997,ACC1893,ACC9470,735.65,2024-04-13 13:49:00,0,0
TXN1000998,ACC2481,ACC9202,15002.45,2024-03-23 09:49:00,0,0
TXN1000999,ACC9952,ACC3216,2953.01,2024-10-13 05:20:00,0,0
TXN1001000,ACC3930,ACC8433,1023.65,2024-05-27 01:01:00,1,0
TXN1001001,ACC6309,ACC3686,3903.35,2024-03-30 23:05:00,0,0
TXN1001002,ACC6946,ACC2397,10315.71,2024-10-06 16:24:00,0,0
TXN1001003,ACC3619,ACC7204,6588.04,2024-10-04 03:35:00,1,1
TXN1001004,ACC6491,ACC3459,8213.97,2024-04-28 01:19:00,0,0
TXN1001005,ACC1840,ACC7874,5376.19,2024-08-12 07:46:00,0,0
TXN1001006,ACC8311,ACC5731,5892.77,2024-05-11 13:53:00,0,0
TXN1001007,ACC4323,ACC1057,9458.86,2024-07-03 07:26:00,1,1
TXN1001008,ACC9169,ACC9904,1436.2,2024-01-05 04:29:00,0,0
TXN1001009,ACC4553,ACC8794,3361.09,2024-11-26 09:39:00,1,0
TXN1001010,ACC1107,ACC5009,1250.07,2024-07-21 12:22:00,0,0
TXN1001011,ACC4401,ACC1801,21977.79,2024-05-14 14:18:00,0,0
TXN1001012,ACC1601,ACC3381,14417.32,2024-01-24 14:47:00,0,0
TXN1001013,ACC5889,ACC6424,201.13,2024-03-04 20:42:00,1,1
TXN1001014,ACC3920,ACC3643,6113.66,2024-07-26 01:54:00,0,0
TXN1001015,ACC3906,ACC8460,12967.92,2024-09-19 06:45:00,1,0
TXN1001016,ACC5903,ACC6289,995.76,2024-09-25 09:13:00,0,0
TXN1001017,ACC8001,ACC2063,4196.01,2024-08-01 05:37:00,0,0
TXN1001018,ACC5496,ACC6393,12354.33,2024-10-28 06:56:00,0,0
TXN1001019,ACC1953,ACC2790,172.68,2024-03-04 20:08:00,0,0
TXN1001020,ACC5705,ACC7996,5977.05,2024-08-18 11:02:00,0,0
TXN1001021,ACC6797,ACC3125,1764.47,2024-12-27 11:09:00,0,0
TXN1001022,ACC9069,ACC3947,12911.24,2024-06-18 11:06:00,0,0
TXN1001023,ACC1025,ACC2936,17712.35,2024-01-18 11:11:00,0,0
TXN1001024,ACC4396,ACC7793,14435.87,2024-10-28 11:53:00,1,1
